event method rate tree multiplier bin count 
ins hist2 0.01 tree 5 1.5 0 
ins hist2 0.01 tree 5 1.6 0 
ins hist2 0.01 tree 5 1.7 0 
ins hist2 0.01 tree 5 1.8 0 
ins hist2 0.01 tree 5 1.9 0 
ins hist2 0.01 tree 5 2.0 0 
del hist2 0.01 tree 5 0.0 3 
del hist2 0.01 tree 5 0.10 97 
del hist2 0.01 tree 5 0.20 0 
del hist2 0.01 tree 5 0.30 0 
del hist2 0.01 tree 5 0.40 0 
del hist2 0.01 tree 5 0.50 0 
del hist2 0.01 tree 5 0.60 0 
del hist2 0.01 tree 5 0.70 0 
del hist2 0.01 tree 5 0.80 0 
del hist2 0.01 tree 5 0.90 0 
del hist2 0.01 tree 5 1.0 0 
del hist2 0.01 tree 5 1.1 0 
del hist2 0.01 tree 5 1.2 0 
del hist2 0.01 tree 5 1.3 0 
del hist2 0.01 tree 5 1.4 0 
del hist2 0.01 tree 5 1.5 0 
del hist2 0.01 tree 5 1.6 0 
del hist2 0.01 tree 5 1.7 0 
del hist2 0.01 tree 5 1.8 0 
del hist2 0.01 tree 5 1.9 0 
del hist2 0.01 tree 5 2.0 0 
ins hist2 0.028 sym 1 0.0 69 
ins hist2 0.028 sym 1 0.10 31 
ins hist2 0.028 sym 1 0.20 0 
ins hist2 0.028 sym 1 0.30 0 
ins hist2 0.028 sym 1 0.40 0 
ins hist2 0.028 sym 1 0.50 0 
ins hist2 0.028 sym 1 0.60 0 
ins hist2 0.028 sym 1 0.70 0 
ins hist2 0.028 sym 1 0.80 0 
ins hist2 0.028 sym 1 0.90 0 
ins hist2 0.028 sym 1 1.0 0 
ins hist2 0.028 sym 1 1.1 0 
ins hist2 0.028 sym 1 1.2 0 
ins hist2 0.028 sym 1 1.3 0 
ins hist2 0.028 sym 1 1.4 0 
ins hist2 0.028 sym 1 1.5 0 
ins hist2 0.028 sym 1 1.6 0 
ins hist2 0.028 sym 1 1.7 0 
ins hist2 0.028 sym 1 1.8 0 
ins hist2 0.028 sym 1 1.9 0 
ins hist2 0.028 sym 1 2.0 0 
del hist2 0.028 sym 1 0.0 85 
del hist2 0.028 sym 1 0.10 15 
del hist2 0.028 sym 1 0.20 0 
del hist2 0.028 sym 1 0.30 0 
del hist2 0.028 sym 1 0.40 0 
del hist2 0.028 sym 1 0.50 0 
del hist2 0.028 sym 1 0.60 0 
del hist2 0.028 sym 1 0.70 0 
del hist2 0.028 sym 1 0.80 0 
del hist2 0.028 sym 1 0.90 0 
del hist2 0.028 sym 1 1.0 0 
del hist2 0.028 sym 1 1.1 0 
del hist2 0.028 sym 1 1.2 0 
del hist2 0.028 sym 1 1.3 0 
del hist2 0.028 sym 1 1.4 0 
del hist2 0.028 sym 1 1.5 0 
del hist2 0.028 sym 1 1.6 0 
del hist2 0.028 sym 1 1.7 0 
del hist2 0.028 sym 1 1.8 0 
del hist2 0.028 sym 1 1.9 0 
del hist2 0.028 sym 1 2.0 0 
ins hist2 0.028 sym 2 0.0 4 
ins hist2 0.028 sym 2 0.10 57 
ins hist2 0.028 sym 2 0.20 0 
ins hist2 0.028 sym 2 0.30 0 
ins hist2 0.028 sym 2 0.40 0 
ins hist2 0.028 sym 2 0.50 0 
ins hist2 0.028 sym 2 0.60 0 
ins hist2 0.028 sym 2 0.70 0 
ins hist2 0.028 sym 2 0.80 0 
ins hist2 0.028 sym 2 0.90 0 
ins hist2 0.028 sym 2 1.0 0 
ins hist2 0.028 sym 2 1.1 0 
ins hist2 0.028 sym 2 1.2 0 
ins hist2 0.028 sym 2 1.3 0 
ins hist2 0.028 sym 2 1.4 0 
ins hist2 0.028 sym 2 1.5 0 
ins hist2 0.028 sym 2 1.6 0 
ins hist2 0.028 sym 2 1.7 0 
ins hist2 0.028 sym 2 1.8 0 
ins hist2 0.028 sym 2 1.9 0 
ins hist2 0.028 sym 2 2.0 0 
del hist2 0.028 sym 2 0.0 14 
del hist2 0.028 sym 2 0.10 47 
del hist2 0.028 sym 2 0.20 0 
del hist2 0.028 sym 2 0.30 0 
del hist2 0.028 sym 2 0.40 0 
del hist2 0.028 sym 2 0.50 0 
del hist2 0.028 sym 2 0.60 0 
del hist2 0.028 sym 2 0.70 0 
del hist2 0.028 sym 2 0.80 0 
del hist2 0.028 sym 2 0.90 0 
del hist2 0.028 sym 2 1.0 0 
del hist2 0.028 sym 2 1.1 0 
del hist2 0.028 sym 2 1.2 0 
del hist2 0.028 sym 2 1.3 0 
del hist2 0.028 sym 2 1.4 0 
del hist2 0.028 sym 2 1.5 0 
del hist2 0.028 sym 2 1.6 0 
del hist2 0.028 sym 2 1.7 0 
del hist2 0.028 sym 2 1.8 0 
del hist2 0.028 sym 2 1.9 0 
del hist2 0.028 sym 2 2.0 0 
ins hist2 0.028 sym 5 0.0 0 
ins hist2 0.028 sym 5 0.10 0 
ins hist2 0.028 sym 5 0.20 0 
ins hist2 0.028 sym 5 0.30 0 
ins hist2 0.028 sym 5 0.40 0 
ins hist2 0.028 sym 5 0.50 0 
ins hist2 0.028 sym 5 0.60 0 
ins hist2 0.028 sym 5 0.70 0 
ins hist2 0.028 sym 5 0.80 0 
ins hist2 0.028 sym 5 0.90 0 
ins hist2 0.028 sym 5 1.0 0 
ins hist2 0.028 sym 5 1.1 0 
ins hist2 0.028 sym 5 1.2 0 
ins hist2 0.028 sym 5 1.3 0 
ins hist2 0.028 sym 5 1.4 0 
ins hist2 0.028 sym 5 1.5 0 
ins hist2 0.028 sym 5 1.6 0 
ins hist2 0.028 sym 5 1.7 0 
ins hist2 0.028 sym 5 1.8 0 
ins hist2 0.028 sym 5 1.9 0 
ins hist2 0.028 sym 5 2.0 0 
del hist2 0.028 sym 5 0.0 0 
del hist2 0.028 sym 5 0.10 0 
del hist2 0.028 sym 5 0.20 0 
del hist2 0.028 sym 5 0.30 0 
del hist2 0.028 sym 5 0.40 0 
del hist2 0.028 sym 5 0.50 0 
del hist2 0.028 sym 5 0.60 0 
del hist2 0.028 sym 5 0.70 0 
del hist2 0.028 sym 5 0.80 0 
del hist2 0.028 sym 5 0.90 0 
del hist2 0.028 sym 5 1.0 0 
del hist2 0.028 sym 5 1.1 0 
del hist2 0.028 sym 5 1.2 0 
del hist2 0.028 sym 5 1.3 0 
del hist2 0.028 sym 5 1.4 0 
del hist2 0.028 sym 5 1.5 0 
del hist2 0.028 sym 5 1.6 0 
del hist2 0.028 sym 5 1.7 0 
del hist2 0.028 sym 5 1.8 0 
del hist2 0.028 sym 5 1.9 0 
del hist2 0.028 sym 5 2.0 0 
ins hist2 0.028 tree 1 0.0 0 
ins hist2 0.028 tree 1 0.10 0 
ins hist2 0.028 tree 1 0.20 0 
ins hist2 0.028 tree 1 0.30 0 
ins hist2 0.028 tree 1 0.40 0 
ins hist2 0.028 tree 1 0.50 0 
ins hist2 0.028 tree 1 0.60 0 
ins hist2 0.028 tree 1 0.70 0 
ins hist2 0.028 tree 1 0.80 0 
ins hist2 0.028 tree 1 0.90 0 
ins hist2 0.028 tree 1 1.0 0 
ins hist2 0.028 tree 1 1.1 0 
ins hist2 0.028 tree 1 1.2 0 
ins hist2 0.028 tree 1 1.3 0 
ins hist2 0.028 tree 1 1.4 0 
ins hist2 0.028 tree 1 1.5 0 
ins hist2 0.028 tree 1 1.6 0 
ins hist2 0.028 tree 1 1.7 0 
ins hist2 0.028 tree 1 1.8 0 
ins hist2 0.028 tree 1 1.9 0 
ins hist2 0.028 tree 1 2.0 0 
del hist2 0.028 tree 1 0.0 0 
del hist2 0.028 tree 1 0.10 0 
del hist2 0.028 tree 1 0.20 0 
del hist2 0.028 tree 1 0.30 0 
del hist2 0.028 tree 1 0.40 0 
del hist2 0.028 tree 1 0.50 0 
del hist2 0.028 tree 1 0.60 0 
del hist2 0.028 tree 1 0.70 0 
del hist2 0.028 tree 1 0.80 0 
del hist2 0.028 tree 1 0.90 0 
del hist2 0.028 tree 1 1.0 0 
del hist2 0.028 tree 1 1.1 0 
del hist2 0.028 tree 1 1.2 0 
del hist2 0.028 tree 1 1.3 0 
del hist2 0.028 tree 1 1.4 0 
del hist2 0.028 tree 1 1.5 0 
del hist2 0.028 tree 1 1.6 0 
del hist2 0.028 tree 1 1.7 0 
del hist2 0.028 tree 1 1.8 0 
del hist2 0.028 tree 1 1.9 0 
del hist2 0.028 tree 1 2.0 0 
ins hist2 0.028 tree 2 0.0 0 
ins hist2 0.028 tree 2 0.10 0 
ins hist2 0.028 tree 2 0.20 0 
ins hist2 0.028 tree 2 0.30 0 
ins hist2 0.028 tree 2 0.40 0 
ins hist2 0.028 tree 2 0.50 0 
ins hist2 0.028 tree 2 0.60 0 
ins hist2 0.028 tree 2 0.70 0 
ins hist2 0.028 tree 2 0.80 0 
ins hist2 0.028 tree 2 0.90 0 
ins hist2 0.028 tree 2 1.0 0 
ins hist2 0.028 tree 2 1.1 0 
ins hist2 0.028 tree 2 1.2 0 
ins hist2 0.028 tree 2 1.3 0 
ins hist2 0.028 tree 2 1.4 0 
ins hist2 0.028 tree 2 1.5 0 
ins hist2 0.028 tree 2 1.6 0 
ins hist2 0.028 tree 2 1.7 0 
ins hist2 0.028 tree 2 1.8 0 
ins hist2 0.028 tree 2 1.9 0 
ins hist2 0.028 tree 2 2.0 0 
del hist2 0.028 tree 2 0.0 0 
del hist2 0.028 tree 2 0.10 0 
del hist2 0.028 tree 2 0.20 0 
del hist2 0.028 tree 2 0.30 0 
del hist2 0.028 tree 2 0.40 0 
del hist2 0.028 tree 2 0.50 0 
del hist2 0.028 tree 2 0.60 0 
del hist2 0.028 tree 2 0.70 0 
del hist2 0.028 tree 2 0.80 0 
del hist2 0.028 tree 2 0.90 0 
del hist2 0.028 tree 2 1.0 0 
del hist2 0.028 tree 2 1.1 0 
del hist2 0.028 tree 2 1.2 0 
del hist2 0.028 tree 2 1.3 0 
del hist2 0.028 tree 2 1.4 0 
del hist2 0.028 tree 2 1.5 0 
del hist2 0.028 tree 2 1.6 0 
del hist2 0.028 tree 2 1.7 0 
del hist2 0.028 tree 2 1.8 0 
del hist2 0.028 tree 2 1.9 0 
del hist2 0.028 tree 2 2.0 0 
ins hist2 0.028 tree 5 0.0 0 
ins hist2 0.028 tree 5 0.10 0 
ins hist2 0.028 tree 5 0.20 0 
ins hist2 0.028 tree 5 0.30 0 
ins hist2 0.028 tree 5 0.40 0 
ins hist2 0.028 tree 5 0.50 0 
ins hist2 0.028 tree 5 0.60 0 
ins hist2 0.028 tree 5 0.70 0 
ins hist2 0.028 tree 5 0.80 0 
ins hist2 0.028 tree 5 0.90 0 
ins hist2 0.028 tree 5 1.0 0 
ins hist2 0.028 tree 5 1.1 0 
ins hist2 0.028 tree 5 1.2 0 
ins hist2 0.028 tree 5 1.3 0 
ins hist2 0.028 tree 5 1.4 0 
ins hist2 0.028 tree 5 1.5 0 
ins hist2 0.028 tree 5 1.6 0 
ins hist2 0.028 tree 5 1.7 0 
ins hist2 0.028 tree 5 1.8 0 
ins hist2 0.028 tree 5 1.9 0 
ins hist2 0.028 tree 5 2.0 0 
del hist2 0.028 tree 5 0.0 0 
del hist2 0.028 tree 5 0.10 0 
del hist2 0.028 tree 5 0.20 0 
del hist2 0.028 tree 5 0.30 0 
del hist2 0.028 tree 5 0.40 0 
del hist2 0.028 tree 5 0.50 0 
del hist2 0.028 tree 5 0.60 0 
del hist2 0.028 tree 5 0.70 0 
del hist2 0.028 tree 5 0.80 0 
del hist2 0.028 tree 5 0.90 0 
del hist2 0.028 tree 5 1.0 0 
del hist2 0.028 tree 5 1.1 0 
del hist2 0.028 tree 5 1.2 0 
del hist2 0.028 tree 5 1.3 0 
del hist2 0.028 tree 5 1.4 0 
del hist2 0.028 tree 5 1.5 0 
del hist2 0.028 tree 5 1.6 0 
del hist2 0.028 tree 5 1.7 0 
del hist2 0.028 tree 5 1.8 0 
del hist2 0.028 tree 5 1.9 0 
del hist2 0.028 tree 5 2.0 0 
ins hist2 0.056 sym 2 0.0 0 
ins hist2 0.056 sym 2 0.10 0 
ins hist2 0.056 sym 2 0.20 0 
ins hist2 0.056 sym 2 0.30 0 
ins hist2 0.056 sym 2 0.40 0 
ins hist2 0.056 sym 2 0.50 0 
ins hist2 0.056 sym 2 0.60 0 
ins hist2 0.056 sym 2 0.70 0 
ins hist2 0.056 sym 2 0.80 0 
ins hist2 0.056 sym 2 0.90 0 
ins hist2 0.056 sym 2 1.0 0 
ins hist2 0.056 sym 2 1.1 0 
ins hist2 0.056 sym 2 1.2 0 
ins hist2 0.056 sym 2 1.3 0 
ins hist2 0.056 sym 2 1.4 0 
ins hist2 0.056 sym 2 1.5 0 
ins hist2 0.056 sym 2 1.6 0 
ins hist2 0.056 sym 2 1.7 0 
ins hist2 0.056 sym 2 1.8 0 
ins hist2 0.056 sym 2 1.9 0 
ins hist2 0.056 sym 2 2.0 0 
del hist2 0.056 sym 2 0.0 0 
del hist2 0.056 sym 2 0.10 0 
del hist2 0.056 sym 2 0.20 0 
del hist2 0.056 sym 2 0.30 0 
del hist2 0.056 sym 2 0.40 0 
del hist2 0.056 sym 2 0.50 0 
del hist2 0.056 sym 2 0.60 0 
del hist2 0.056 sym 2 0.70 0 
del hist2 0.056 sym 2 0.80 0 
del hist2 0.056 sym 2 0.90 0 
del hist2 0.056 sym 2 1.0 0 
del hist2 0.056 sym 2 1.1 0 
del hist2 0.056 sym 2 1.2 0 
del hist2 0.056 sym 2 1.3 0 
del hist2 0.056 sym 2 1.4 0 
del hist2 0.056 sym 2 1.5 0 
del hist2 0.056 sym 2 1.6 0 
del hist2 0.056 sym 2 1.7 0 
del hist2 0.056 sym 2 1.8 0 
del hist2 0.056 sym 2 1.9 0 
del hist2 0.056 sym 2 2.0 0 
ins hist2 0.056 sym 5 0.0 1 
ins hist2 0.056 sym 5 0.10 99 
ins hist2 0.056 sym 5 0.20 0 
ins hist2 0.056 sym 5 0.30 0 
ins hist2 0.056 sym 5 0.40 0 
ins hist2 0.056 sym 5 0.50 0 
ins hist2 0.056 sym 5 0.60 0 
ins hist2 0.056 sym 5 0.70 0 
ins hist2 0.056 sym 5 0.80 0 
ins hist2 0.056 sym 5 0.90 0 
ins hist2 0.056 sym 5 1.0 0 
ins hist2 0.056 sym 5 1.1 0 
ins hist2 0.056 sym 5 1.2 0 
ins hist2 0.056 sym 5 1.3 0 
ins hist2 0.056 sym 5 1.4 0 
ins hist2 0.056 sym 5 1.5 0 
ins hist2 0.056 sym 5 1.6 0 
ins hist2 0.056 sym 5 1.7 0 
ins hist2 0.056 sym 5 1.8 0 
ins hist2 0.056 sym 5 1.9 0 
ins hist2 0.056 sym 5 2.0 0 
del hist2 0.056 sym 5 0.0 78 
del hist2 0.056 sym 5 0.10 22 
del hist2 0.056 sym 5 0.20 0 
del hist2 0.056 sym 5 0.30 0 
del hist2 0.056 sym 5 0.40 0 
del hist2 0.056 sym 5 0.50 0 
del hist2 0.056 sym 5 0.60 0 
del hist2 0.056 sym 5 0.70 0 
del hist2 0.056 sym 5 0.80 0 
del hist2 0.056 sym 5 0.90 0 
del hist2 0.056 sym 5 1.0 0 
del hist2 0.056 sym 5 1.1 0 
del hist2 0.056 sym 5 1.2 0 
del hist2 0.056 sym 5 1.3 0 
del hist2 0.056 sym 5 1.4 0 
del hist2 0.056 sym 5 1.5 0 
del hist2 0.056 sym 5 1.6 0 
del hist2 0.056 sym 5 1.7 0 
del hist2 0.056 sym 5 1.8 0 
del hist2 0.056 sym 5 1.9 0 
del hist2 0.056 sym 5 2.0 0 
ins hist2 0.056 tree 2 0.0 0 
ins hist2 0.056 tree 2 0.10 0 
ins hist2 0.056 tree 2 0.20 0 
ins hist2 0.056 tree 2 0.30 0 
ins hist2 0.056 tree 2 0.40 0 
ins hist2 0.056 tree 2 0.50 0 
ins hist2 0.056 tree 2 0.60 0 
ins hist2 0.056 tree 2 0.70 0 
ins hist2 0.056 tree 2 0.80 0 
ins hist2 0.056 tree 2 0.90 0 
ins hist2 0.056 tree 2 1.0 0 
ins hist2 0.056 tree 2 1.1 0 
ins hist2 0.056 tree 2 1.2 0 
ins hist2 0.056 tree 2 1.3 0 
ins hist2 0.056 tree 2 1.4 0 
ins hist2 0.056 tree 2 1.5 0 
ins hist2 0.056 tree 2 1.6 0 
ins hist2 0.056 tree 2 1.7 0 
ins hist2 0.056 tree 2 1.8 0 
ins hist2 0.056 tree 2 1.9 0 
ins hist2 0.056 tree 2 2.0 0 
del hist2 0.056 tree 2 0.0 0 
del hist2 0.056 tree 2 0.10 0 
del hist2 0.056 tree 2 0.20 0 
del hist2 0.056 tree 2 0.30 0 
del hist2 0.056 tree 2 0.40 0 
del hist2 0.056 tree 2 0.50 0 
del hist2 0.056 tree 2 0.60 0 
del hist2 0.056 tree 2 0.70 0 
del hist2 0.056 tree 2 0.80 0 
del hist2 0.056 tree 2 0.90 0 
del hist2 0.056 tree 2 1.0 0 
del hist2 0.056 tree 2 1.1 0 
del hist2 0.056 tree 2 1.2 0 
del hist2 0.056 tree 2 1.3 0 
del hist2 0.056 tree 2 1.4 0 
del hist2 0.056 tree 2 1.5 0 
del hist2 0.056 tree 2 1.6 0 
del hist2 0.056 tree 2 1.7 0 
del hist2 0.056 tree 2 1.8 0 
del hist2 0.056 tree 2 1.9 0 
del hist2 0.056 tree 2 2.0 0 
ins hist2 0.056 tree 5 0.0 0 
ins hist2 0.056 tree 5 0.10 0 
ins hist2 0.056 tree 5 0.20 0 
ins hist2 0.056 tree 5 0.30 0 
ins hist2 0.056 tree 5 0.40 0 
ins hist2 0.056 tree 5 0.50 0 
ins hist2 0.056 tree 5 0.60 0 
ins hist2 0.056 tree 5 0.70 0 
ins hist2 0.056 tree 5 0.80 0 
ins hist2 0.056 tree 5 0.90 0 
ins hist2 0.056 tree 5 1.0 0 
ins hist2 0.056 tree 5 1.1 0 
ins hist2 0.056 tree 5 1.2 0 
ins hist2 0.056 tree 5 1.3 0 
ins hist2 0.056 tree 5 1.4 0 
ins hist2 0.056 tree 5 1.5 0 
ins hist2 0.056 tree 5 1.6 0 
ins hist2 0.056 tree 5 1.7 0 
ins hist2 0.056 tree 5 1.8 0 
ins hist2 0.056 tree 5 1.9 0 
ins hist2 0.056 tree 5 2.0 0 
del hist2 0.056 tree 5 0.0 0 
del hist2 0.056 tree 5 0.10 0 
del hist2 0.056 tree 5 0.20 0 
del hist2 0.056 tree 5 0.30 0 
del hist2 0.056 tree 5 0.40 0 
del hist2 0.056 tree 5 0.50 0 
del hist2 0.056 tree 5 0.60 0 
del hist2 0.056 tree 5 0.70 0 
del hist2 0.056 tree 5 0.80 0 
del hist2 0.056 tree 5 0.90 0 
del hist2 0.056 tree 5 1.0 0 
del hist2 0.056 tree 5 1.1 0 
del hist2 0.056 tree 5 1.2 0 
del hist2 0.056 tree 5 1.3 0 
del hist2 0.056 tree 5 1.4 0 
del hist2 0.056 tree 5 1.5 0 
del hist2 0.056 tree 5 1.6 0 
del hist2 0.056 tree 5 1.7 0 
del hist2 0.056 tree 5 1.8 0 
del hist2 0.056 tree 5 1.9 0 
del hist2 0.056 tree 5 2.0 0 
ins histprk 0.005 sym 5 0.0 0 
ins histprk 0.005 sym 5 0.10 0 
ins histprk 0.005 sym 5 0.20 0 
ins histprk 0.005 sym 5 0.30 0 
ins histprk 0.005 sym 5 0.40 0 
ins histprk 0.005 sym 5 0.50 0 
ins histprk 0.005 sym 5 0.60 1 
ins histprk 0.005 sym 5 0.70 5 
ins histprk 0.005 sym 5 0.80 4 
ins histprk 0.005 sym 5 0.90 13 
ins histprk 0.005 sym 5 1.0 14 
ins histprk 0.005 sym 5 1.1 16 
ins histprk 0.005 sym 5 1.2 18 
ins histprk 0.005 sym 5 1.3 8 
ins histprk 0.005 sym 5 1.4 6 
ins histprk 0.005 sym 5 1.5 7 
ins histprk 0.005 sym 5 1.6 6 
ins histprk 0.005 sym 5 1.7 2 
ins histprk 0.005 sym 5 1.8 0 
ins histprk 0.005 sym 5 1.9 0 
ins histprk 0.005 sym 5 2.0 0 
del histprk 0.005 sym 5 0.0 0 
del histprk 0.005 sym 5 0.10 0 
del histprk 0.005 sym 5 0.20 0 
del histprk 0.005 sym 5 0.30 0 
del histprk 0.005 sym 5 0.40 0 
del histprk 0.005 sym 5 0.50 3 
del histprk 0.005 sym 5 0.60 6 
del histprk 0.005 sym 5 0.70 15 
del histprk 0.005 sym 5 0.80 15 
del histprk 0.005 sym 5 0.90 10 
del histprk 0.005 sym 5 1.0 12 
del histprk 0.005 sym 5 1.1 12 
del histprk 0.005 sym 5 1.2 5 
del histprk 0.005 sym 5 1.3 10 
del histprk 0.005 sym 5 1.4 9 
del histprk 0.005 sym 5 1.5 3 
del histprk 0.005 sym 5 1.6 0 
del histprk 0.005 sym 5 1.7 0 
del histprk 0.005 sym 5 1.8 0 
del histprk 0.005 sym 5 1.9 0 
del histprk 0.005 sym 5 2.0 0 
ins histprk 0.005 tree 5 0.0 0 
ins histprk 0.005 tree 5 0.10 0 
ins histprk 0.005 tree 5 0.20 0 
ins histprk 0.005 tree 5 0.30 0 
ins histprk 0.005 tree 5 0.40 0 
ins histprk 0.005 tree 5 0.50 3 
ins histprk 0.005 tree 5 0.60 1 
ins histprk 0.005 tree 5 0.70 7 
ins histprk 0.005 tree 5 0.80 9 
ins histprk 0.005 tree 5 0.90 13 
ins histprk 0.005 tree 5 1.0 13 
ins histprk 0.005 tree 5 1.1 10 
ins histprk 0.005 tree 5 1.2 17 
ins histprk 0.005 tree 5 1.3 11 
ins histprk 0.005 tree 5 1.4 6 
ins histprk 0.005 tree 5 1.5 4 
ins histprk 0.005 tree 5 1.6 5 
ins histprk 0.005 tree 5 1.7 1 
ins histprk 0.005 tree 5 1.8 0 
ins histprk 0.005 tree 5 1.9 0 
ins histprk 0.005 tree 5 2.0 0 
del histprk 0.005 tree 5 0.0 0 
del histprk 0.005 tree 5 0.10 0 
del histprk 0.005 tree 5 0.20 0 
del histprk 0.005 tree 5 0.30 0 
del histprk 0.005 tree 5 0.40 0 
del histprk 0.005 tree 5 0.50 1 
del histprk 0.005 tree 5 0.60 4 
del histprk 0.005 tree 5 0.70 10 
del histprk 0.005 tree 5 0.80 5 
del histprk 0.005 tree 5 0.90 15 
del histprk 0.005 tree 5 1.0 17 
del histprk 0.005 tree 5 1.1 13 
del histprk 0.005 tree 5 1.2 8 
del histprk 0.005 tree 5 1.3 15 
del histprk 0.005 tree 5 1.4 7 
del histprk 0.005 tree 5 1.5 2 
del histprk 0.005 tree 5 1.6 3 
del histprk 0.005 tree 5 1.7 0 
del histprk 0.005 tree 5 1.8 0 
del histprk 0.005 tree 5 1.9 0 
del histprk 0.005 tree 5 2.0 0 
ins histprk 0.01 sym 5 0.0 0 
ins histprk 0.01 sym 5 0.10 0 
ins histprk 0.01 sym 5 0.20 0 
ins histprk 0.01 sym 5 0.30 0 
ins histprk 0.01 sym 5 0.40 0 
ins histprk 0.01 sym 5 0.50 0 
ins histprk 0.01 sym 5 0.60 2 
ins histprk 0.01 sym 5 0.70 4 
ins histprk 0.01 sym 5 0.80 11 
ins histprk 0.01 sym 5 0.90 27 
ins histprk 0.01 sym 5 1.0 18 
ins histprk 0.01 sym 5 1.1 23 
ins histprk 0.01 sym 5 1.2 6 
ins histprk 0.01 sym 5 1.3 3 
ins histprk 0.01 sym 5 1.4 6 
ins histprk 0.01 sym 5 1.5 0 
ins histprk 0.01 sym 5 1.6 0 
ins histprk 0.01 sym 5 1.7 0 
ins histprk 0.01 sym 5 1.8 0 
ins histprk 0.01 sym 5 1.9 0 
ins histprk 0.01 sym 5 2.0 0 
del histprk 0.01 sym 5 0.0 0 
del histprk 0.01 sym 5 0.10 0 
del histprk 0.01 sym 5 0.20 0 
del histprk 0.01 sym 5 0.30 0 
del histprk 0.01 sym 5 0.40 1 
del histprk 0.01 sym 5 0.50 0 
del histprk 0.01 sym 5 0.60 4 
del histprk 0.01 sym 5 0.70 23 
del histprk 0.01 sym 5 0.80 19 
del histprk 0.01 sym 5 0.90 20 
del histprk 0.01 sym 5 1.0 24 
del histprk 0.01 sym 5 1.1 8 
del histprk 0.01 sym 5 1.2 1 
del histprk 0.01 sym 5 1.3 0 
del histprk 0.01 sym 5 1.4 0 
del histprk 0.01 sym 5 1.5 0 
del histprk 0.01 sym 5 1.6 0 
del histprk 0.01 sym 5 1.7 0 
del histprk 0.01 sym 5 1.8 0 
del histprk 0.01 sym 5 1.9 0 
del histprk 0.01 sym 5 2.0 0 
ins histprk 0.01 tree 5 0.0 0 
ins histprk 0.01 tree 5 0.10 0 
ins histprk 0.01 tree 5 0.20 0 
ins histprk 0.01 tree 5 0.30 1 
ins histprk 0.01 tree 5 0.40 0 
ins histprk 0.01 tree 5 0.50 1 
ins histprk 0.01 tree 5 0.60 1 
ins histprk 0.01 tree 5 0.70 7 
ins histprk 0.01 tree 5 0.80 25 
ins histprk 0.01 tree 5 0.90 28 
ins histprk 0.01 tree 5 1.0 24 
ins histprk 0.01 tree 5 1.1 3 
ins histprk 0.01 tree 5 1.2 5 
ins histprk 0.01 tree 5 1.3 3 
ins histprk 0.01 tree 5 1.4 1 
ins histprk 0.01 tree 5 1.5 1 
ins histprk 0.01 tree 5 1.6 0 
ins histprk 0.01 tree 5 1.7 0 
ins histprk 0.01 tree 5 1.8 0 
ins histprk 0.01 tree 5 1.9 0 
ins histprk 0.01 tree 5 2.0 0 
del histprk 0.01 tree 5 0.0 0 
del histprk 0.01 tree 5 0.10 0 
del histprk 0.01 tree 5 0.20 0 
del histprk 0.01 tree 5 0.30 0 
del histprk 0.01 tree 5 0.40 0 
del histprk 0.01 tree 5 0.50 1 
del histprk 0.01 tree 5 0.60 5 
del histprk 0.01 tree 5 0.70 9 
del histprk 0.01 tree 5 0.80 18 
del histprk 0.01 tree 5 0.90 26 
del histprk 0.01 tree 5 1.0 19 
del histprk 0.01 tree 5 1.1 15 
del histprk 0.01 tree 5 1.2 4 
del histprk 0.01 tree 5 1.3 3 
del histprk 0.01 tree 5 1.4 0 
del histprk 0.01 tree 5 1.5 0 
del histprk 0.01 tree 5 1.6 0 
del histprk 0.01 tree 5 1.7 0 
del histprk 0.01 tree 5 1.8 0 
del histprk 0.01 tree 5 1.9 0 
del histprk 0.01 tree 5 2.0 0 
ins histprk 0.028 sym 1 0.0 0 
ins histprk 0.028 sym 1 0.10 0 
ins histprk 0.028 sym 1 0.20 0 
ins histprk 0.028 sym 1 0.30 0 
ins histprk 0.028 sym 1 0.40 1 
ins histprk 0.028 sym 1 0.50 1 
ins histprk 0.028 sym 1 0.60 3 
ins histprk 0.028 sym 1 0.70 6 
ins histprk 0.028 sym 1 0.80 6 
ins histprk 0.028 sym 1 0.90 13 
ins histprk 0.028 sym 1 1.0 17 
ins histprk 0.028 sym 1 1.1 10 
ins histprk 0.028 sym 1 1.2 15 
ins histprk 0.028 sym 1 1.3 11 
ins histprk 0.028 sym 1 1.4 11 
ins histprk 0.028 sym 1 1.5 1 
ins histprk 0.028 sym 1 1.6 4 
ins histprk 0.028 sym 1 1.7 1 
ins histprk 0.028 sym 1 1.8 0 
ins histprk 0.028 sym 1 1.9 0 
ins histprk 0.028 sym 1 2.0 0 
del histprk 0.028 sym 1 0.0 0 
del histprk 0.028 sym 1 0.10 0 
del histprk 0.028 sym 1 0.20 0 
del histprk 0.028 sym 1 0.30 0 
del histprk 0.028 sym 1 0.40 1 
del histprk 0.028 sym 1 0.50 2 
del histprk 0.028 sym 1 0.60 7 
del histprk 0.028 sym 1 0.70 7 
del histprk 0.028 sym 1 0.80 18 
del histprk 0.028 sym 1 0.90 12 
del histprk 0.028 sym 1 1.0 17 
del histprk 0.028 sym 1 1.1 15 
del histprk 0.028 sym 1 1.2 6 
del histprk 0.028 sym 1 1.3 8 
